source,name,matched_db_name,matched_db_id,distance_km,levenshtein,classification,lat,lng,capacity_mw,status,country_code,commissioned_year,wikidata_id,operators,owners,developers
wikidata,Hollandse Kust Noord Wind Farm,Hollandse Kust Noord,0ab338fe-ed48-487a-a969-d881c3e4bda5,0.0,0,match+enrich,52.7151,4.251,759,unknown,NL,2023,Q101627508,[],"[{""wikidata_id"":""Q154950"",""name"":""Shell"",""role"":""owner""},{""wikidata_id"":""Q1341079"",""name"":""Eneco"",""role"":""owner""}]",[]
wikidata,Butendiek Offshore Wind Farm,Butendiek,18b589fd-238a-4705-9d45-ceb697598f1f,1.8,0,match+enrich,55.0136,7.7687,288,unknown,DE,2015,Q1017878,[],"[{""wikidata_id"":""Q97354365"",""name"":""Greencoat Renewables"",""role"":""owner""},{""wikidata_id"":""Q116008652"",""name"":""Skyborn Renewables"",""role"":""owner""}]",[]
wikidata,Empire Wind,Empire Wind 1,8724df88-f934-41ae-b681-ecb80ddd04e6,11.8,2,match+enrich,40.329226,-73.507861,810,unknown,US,2024,Q105883616,[],"[{""wikidata_id"":""Q1776022"",""name"":""Equinor ASA"",""role"":""owner""}]",[]
wikidata,Rødsand I Offshore Wind Farm,Rødsand 2,d6ac4c5f-df29-4429-9dd9-7b8836a38c18,10.5,1,match+enrich,54.5497969,11.7083075,165.6,unknown,DK,,Q106088778,[],"[{""wikidata_id"":""Q1241260"",""name"":""Ørsted"",""role"":""owner""},{""wikidata_id"":""Q12331269"",""name"":""PensionDanmark"",""role"":""owner""},{""wikidata_id"":""Q16294793"",""name"":""Stadtwerke Lübeck"",""role"":""owner""}]",[]
wikidata,Mermaid offshore wind farm,Mermaid,8b0965d1-16da-4534-b720-96ab97a28d4d,34.0,0,match,51.7199037,2.7357672,235.2,unknown,BE,,Q106313857,[],[],[]
wikidata,Inner Dowsing offshore wind farm,Outer Dowsing,414c9184-4fb5-40f6-a627-055153f5a722,,3,match+enrich,,,97.2,operational,GB,2007,Q106728173,[],[],[]
wikidata,Lynn offshore wind farm,Lincs,acfd5dca-fcbd-41f5-ac63-137eefee1e6d,,3,match,,,97.2,operational,GB,2007,Q106728370,[],[],[]
wikidata,Robin Rigg (East) offshore wind farm,Robin Rigg,b104f47d-22db-4e38-966c-a5031b6fd6a5,,5,new,,,84,operational,GB,2006,Q106728914,[],[],[]
wikidata,Robin Rigg (West) offshore wind farm,Robin Rigg,b104f47d-22db-4e38-966c-a5031b6fd6a5,,5,new,,,90,operational,GB,2006,Q106729094,[],[],[]
wikidata,Vineyard Wind 1,Vineyard Wind 1,f09d4fcf-6aa2-4e8a-872f-2f44a65535f3,37.0,0,match+enrich,41.03325,-70.61667,804,unknown,US,,Q106809546,[],"[{""wikidata_id"":""Q5983823"",""name"":""Avangrid"",""role"":""owner""},{""wikidata_id"":""Q72053893"",""name"":""Copenhagen Infrastructure Partners"",""role"":""owner""}]",[]
wikidata,Mayflower Wind,Mayflower Wind,4418a777-cef1-4d2a-9fb0-6b668a5b73f1,65.3,0,match,40.797153,-70.616667,2400,unknown,US,,Q106809627,[],[],[]
wikidata,Bạc Liêu wind farm,Yunlin,98a998a6-57c3-4598-bfde-8906b227e26d,2218.6,4,new,9.2212,105.8009,241.2,unknown,VN,,Q10757741,[],[],[]
wikidata,Utsira Nord Wind Farm,Utsira Nord,5747cbe7-bcb7-4e45-b4d8-4fcd90fd7111,52.1,0,match,59.540019,4.920508,,unknown,NO,,Q108886381,[],[],[]
wikidata,Q108886415,Walney 1,0ba0bb30-c4c0-4c82-9e14-2782ac74106f,,9,new,,,,unknown,NO,,Q108886415,[],[],[]
wikidata,Borssele 1 and 2 Offshore Wind Farm,Borssele I,ee53449c-263b-4fb5-a8ec-3670b6d7ae2f,4.2,6,match+enrich,51.6964,3.0789,752,unknown,NL,2020,Q109516446,[],"[{""wikidata_id"":""Q1241260"",""name"":""Ørsted"",""role"":""owner""},{""wikidata_id"":""Q11992019"",""name"":""Norges Bank Investment Management"",""role"":""owner""}]",[]
wikidata,Blauwwind Offshore Wind Farm,Belwind,8afe7a12-f5af-473b-82d4-bb4a4139ea6c,9.6,4,ambiguous,51.707,2.9124,731.5,unknown,,,Q109516549,[],"[{""wikidata_id"":""Q183275"",""name"":""Mitsubishi"",""role"":""owner""},{""wikidata_id"":""Q636285"",""name"":""Van Oord"",""role"":""owner""},{""wikidata_id"":""Q684222"",""name"":""Partners Group"",""role"":""owner""},{""wikidata_id"":""Q15526784"",""name"":""Shell WindEnergy Inc."",""role"":""owner""}]",[]
wikidata,Binhai North H2 Wind Farm,SPIC Binhai North H2,747c6da3-6839-4a94-96ef-454b8841e792,7981.0,5,new,34.5,120.333333333,400,unknown,CN,2018,Q110027636,[],"[{""wikidata_id"":""Q20062801"",""name"":""State Power Investment Corporation"",""role"":""owner""}]",[]
wikidata,Akita-Noshiro Offshore Wind Farm,Akita Port,7c5a2bd5-6691-47cb-a120-27813a35cdaf,,6,new,,,140,unknown,JP,,Q110327521,[],[],[]
wikidata,Noirmoutier wind farm,Noirmoutier-Yeu,f10e7081-5ca7-4cb6-a9d5-a717d043bbe0,2.3,4,match+enrich,46.8691,-2.5102,496,unknown,FR,2025,Q110647623,[],"[{""wikidata_id"":""Q716979"",""name"":""Sumitomo Corporation"",""role"":""owner""},{""wikidata_id"":""Q60965204"",""name"":""Banque des Territoires"",""role"":""owner""},{""wikidata_id"":""Q115470057"",""name"":""Vendée Énergie"",""role"":""owner""},{""wikidata_id"":""Q116008792"",""name"":""Ocean Winds"",""role"":""owner""}]",[]
wikidata,Formosa 2 Offshore Wind Farm,Formosa 2,908a43a4-ff84-45b8-8445-5738b9d43ca0,16.9,0,match+enrich,24.716194444,120.7755,376,operational,TW,2022,Q111169001,[],"[{""wikidata_id"":""Q1200904"",""name"":""Macquarie Group"",""role"":""owner""},{""wikidata_id"":""Q21013478"",""name"":""JERA"",""role"":""owner""}]",[]
wikidata,Q111313582,Walney 2,5dde6761-ba67-4840-86b8-56dd627770fb,,9,new,,,,unknown,DE,,Q111313582,[],[],[]
wikidata,Q111313583,Mol BR-3,87f57b2b-4f6e-4be0-8e00-b617a55c14bc,,9,new,,,,unknown,DE,,Q111313583,[],[],[]
wikidata,Baltic Eagle Offshore Wind Farm,Baltic 2,b4750e8f-ba69-43a4-9b68-6ff9e5c488df,47.1,5,new,54.8248,13.8617,476,unknown,DE,2025,Q111313584,[],[],[]
wikidata,Gode Wind III Wind Farm,Gode Wind 2,b61a9fea-9ecd-4d78-a6f1-c267c11e9721,2.9,1,match,54.0444,7.1152,242,unknown,DE,2024,Q111313933,[],[],[]
wikidata,Kaskasi Offshore Wind Farm,Kaskasi,e5985cdf-7edf-432c-a803-a3f88d9e574b,38.2,0,match+enrich,54.483333333,7.683333333,342,unknown,DE,2022,Q111317607,[],"[{""wikidata_id"":""Q138133"",""name"":""RWE"",""role"":""owner""}]",[]
wikidata,Thor offshore wind farm,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,60.7,0,match+enrich,56.2129,7.416,1008,unknown,DK,2027,Q111517440,[],"[{""wikidata_id"":""Q138133"",""name"":""RWE"",""role"":""owner""}]",[]
wikidata,Calvados Offshore Wind Farm,Rampion,20fd6448-2cf1-4619-8c79-b5e67c0d3535,139.0,6,new,49.456,-0.498,448,unknown,FR,2024,Q113003659,"[{""wikidata_id"":""Q1339966"",""name"":""Enbridge"",""role"":""operator""},{""wikidata_id"":""Q3045868"",""name"":""EDF power solutions"",""role"":""operator""},{""wikidata_id"":""Q116008652"",""name"":""Skyborn Renewables"",""role"":""operator""}]",[],[]
wikidata,Hornsea Two Offshore Wind Farm,Hornsea Two,60b97c81-9883-4f21-8bbf-66483fd2bf9c,18.4,0,match+enrich,53.91,1.5518,1386,operational,GB,2018,Q113663075,[],"[{""wikidata_id"":""Q1241260"",""name"":""Ørsted"",""role"":""owner""}]",[]
wikidata,Hollandse Kust West Wind Farm,Hollandse Kust West VI,2443506a-1f91-4e10-a7b3-de6716aea3b2,40.9,2,match+enrich,52.680555555,3.772222222,2100,unknown,,,Q114092255,[],"[{""wikidata_id"":""Q138133"",""name"":""RWE"",""role"":""owner""},{""wikidata_id"":""Q154037"",""name"":""TotalEnergies"",""role"":""owner""},{""wikidata_id"":""Q154950"",""name"":""Shell"",""role"":""owner""},{""wikidata_id"":""Q1091203"",""name"":""Chubu Electric Power"",""role"":""owner""},{""wikidata_id"":""Q1341079"",""name"":""Eneco"",""role"":""owner""}]",[]
wikidata,Seagreen Wind Farm,Seagreen,8426ba97-5bdb-4572-b9cc-4cedaaf8d5f2,28.3,0,match+enrich,56.588,-1.741,1075,operational,GB,2021,Q115794582,"[{""wikidata_id"":""Q7392992"",""name"":""SSE Renewables"",""role"":""operator""}]","[{""wikidata_id"":""Q154037"",""name"":""TotalEnergies"",""role"":""owner""},{""wikidata_id"":""Q7392992"",""name"":""SSE Renewables"",""role"":""owner""}]",[]
wikidata,DanTysk Offshore Wind Farm,Dan Tysk,0c4e46cc-c315-4bf1-b6f3-2be54931683a,63.8,1,match+enrich,55.14,7.2,288,unknown,DE,2015,Q1158959,[],"[{""wikidata_id"":""Q157675"",""name"":""Vattenfall"",""role"":""owner""},{""wikidata_id"":""Q882871"",""name"":""Stadtwerke München"",""role"":""owner""}]",[]
wikidata,East Anglia THREE,East Anglia Three,522ec019-ff6e-43f0-821e-0ffcf2bd9c60,,0,match+enrich,,,1400,operational,GB,2022,Q115942251,[],"[{""wikidata_id"":""Q1778417"",""name"":""Scottish Power"",""role"":""owner""}]",[]
wikidata,East Anglia TWO,East Anglia Two,65675c8a-1a41-4dc0-9bf3-4e3087fff55a,,0,match+enrich,,,963,unknown,GB,2029,Q115942263,[],"[{""wikidata_id"":""Q1778417"",""name"":""Scottish Power"",""role"":""owner""}]",[]
wikidata,Dogger Bank A Wind Farm,Dogger Bank A,58675ff9-7203-4b52-ba65-1e9b1eaba131,8.9,0,match+enrich,54.7489,1.9301,1200,operational,GB,2021,Q115952211,"[{""wikidata_id"":""Q1776022"",""name"":""Equinor ASA"",""role"":""operator""}]","[{""wikidata_id"":""Q1776022"",""name"":""Equinor ASA"",""role"":""owner""},{""wikidata_id"":""Q7392992"",""name"":""SSE Renewables"",""role"":""owner""},{""wikidata_id"":""Q117337487"",""name"":""Vårgrønn"",""role"":""owner""}]",[]
wikidata,Dogger Bank C Wind Farm,Dogger Bank C,d7f92230-0183-42b3-81d7-74ec94437575,30.9,0,match+enrich,55.02222222222222,2.7105555555555556,1200,operational,GB,2022,Q115952280,[],"[{""wikidata_id"":""Q1776022"",""name"":""Equinor ASA"",""role"":""owner""},{""wikidata_id"":""Q7392992"",""name"":""SSE Renewables"",""role"":""owner""},{""wikidata_id"":""Q117337487"",""name"":""Vårgrønn"",""role"":""owner""}]",[]
wikidata,Sofia Wind Farm,Sofia,4dabc82d-af4f-4381-81e0-569684af076a,120.9,0,match+enrich,54.9794,2.2301,1400,operational,GB,2022,Q115952416,[],"[{""wikidata_id"":""Q138133"",""name"":""RWE"",""role"":""owner""}]",[]
wikidata,Moray West Offshore Wind Farm,Moray West,92061744-815c-43c6-8d95-73e8d04f374e,55.0,0,match+enrich,58.094,-2.988,882,unknown,GB,2025,Q115981381,[],"[{""wikidata_id"":""Q116008792"",""name"":""Ocean Winds"",""role"":""owner""}]",[]
wikidata,Coastal Virginia Offshore Wind (CVOW) pilot project,Coastal Virginia Offshore Wind,9ab6b225-bd81-4770-b815-7ff7652bb973,4.7,19,match+enrich,36.89155,-75.4916,12,unknown,US,2021,Q116720295,[],[],[]
wikidata,Q116785236,Mol BR-3,87f57b2b-4f6e-4be0-8e00-b617a55c14bc,,9,new,,,,unknown,DE,,Q116785236,[],[],[]
wikidata,Kincardine Offshore Wind Farm,Kincardine,28d20aa4-408a-42c0-af38-f8e197291afd,9.3,0,match,57.0046,-1.8596,50,unknown,GB,2021,Q117034625,[],[],[]
wikidata,Dogger Bank B Wind Farm,Dogger Bank B,bbc2308f-5bf0-48c5-ae06-ff34b2c32801,44.6,0,match+enrich,54.9866,1.6622,1200,operational,GB,2021,Q117337478,"[{""wikidata_id"":""Q1776022"",""name"":""Equinor ASA"",""role"":""operator""}]","[{""wikidata_id"":""Q1776022"",""name"":""Equinor ASA"",""role"":""owner""},{""wikidata_id"":""Q7392992"",""name"":""SSE Renewables"",""role"":""owner""},{""wikidata_id"":""Q117337487"",""name"":""Vårgrønn"",""role"":""owner""}]",[]
wikidata,Centre Manche 1,Nordlicht 1,eb4eae99-25ba-463b-95e3-94dc73204d2b,728.9,9,new,49.85,-0.75,1,unknown,FR,,Q117352124,[],[],[]
wikidata,Centre Manche,Beatrice,345cded3-1229-40e5-aa62-9304733f6d7b,,8,new,,,,unknown,FR,,Q117352134,[],[],[]
wikidata,Centre Manche 2,Empire Wind 2,93577b3c-b8f2-40ee-b051-dedd25885285,5601.4,9,new,49.85,-0.583333333,1.5,unknown,FR,,Q117352325,"[{""wikidata_id"":""Q138133"",""name"":""RWE"",""role"":""operator""},{""wikidata_id"":""Q154037"",""name"":""TotalEnergies"",""role"":""operator""}]",[],[]
wikidata,Delta Nordsee 1 Offshore Wind Farm,Sørlige Nordsjø II,432f2199-7853-4b82-a8dc-008196eb508d,390.1,8,new,54.03333333,6.75833333,,unknown,DE,,Q1184907,[],[],[]
wikidata,Q119721130,Mol BR-3,87f57b2b-4f6e-4be0-8e00-b617a55c14bc,,9,new,,,,unknown,FR,,Q119721130,[],[],[]
wikidata,Q120645082,Walney 2,5dde6761-ba67-4840-86b8-56dd627770fb,,9,new,,,,unknown,DE,,Q120645082,[],[],[]
wikidata,Middelgrunden Wind Farm,Middelgrunden,e05456c0-07e2-451b-993a-9343f8776cfa,1.4,0,match,55.690963,12.67024,40,unknown,DK,2000,Q1208763,[],[],[]
wikidata,Huan-Yang wind farm,Latvian OWF,c7701e39-234f-4a84-8b18-f1cef01d7ad3,,6,new,,,,unknown,TW,,Q122518706,[],"[{""wikidata_id"":""Q122518472"",""name"":""EDF Renewables Taiwan Co., Ltd."",""role"":""owner""},{""wikidata_id"":""Q122518738"",""name"":""Taiya Renewable Energy"",""role"":""owner""}]",[]
wikidata,Codling Wind Park,Codling Wind Park,976a7841-acf4-4fee-a8ae-9e2b182f60d1,,0,match,,,,unknown,IE,,Q122669941,[],[],[]
wikidata,WindFloat Atlantic,WindFloat Atlantic,7805aa15-61cf-4614-bd33-4a78fe729b74,3.4,0,match,41.6864,-9.0566,25.2,unknown,PT,,Q122975603,[],[],[]
wikidata,Borkum Riffgrund 3 Offshore Wind Farm,Borkum Riffgrund 1,580b48aa-2f5a-419a-b932-f7227d877f11,20.1,1,match,54.043,6.196,913,unknown,DE,2025,Q123051228,[],[],[]
wikidata,Avedøre Holme Wind Farm,Avedøre Holme,c22cec28-9971-4888-bea3-eef33e0c6e6b,1484.3,0,match+enrich,55.6023,12.4612,7.2,unknown,DK,2009,Q12344004,"[{""wikidata_id"":""Q1241260"",""name"":""Ørsted"",""role"":""operator""}]","[{""wikidata_id"":""Q1241260"",""name"":""Ørsted"",""role"":""owner""}]",[]
wikidata,IJmuiden Ver Wind Farm,Rampion 2,b81e6233-2495-4ad9-b840-ea81f3822b0d,349.3,8,new,52.8,3.5,4000,unknown,,,Q124719052,[],[],[]
wikidata,Lagelander Wind Farm,Galloper,52066368-128a-46c6-ba85-823227293b0b,187.6,6,new,53.3,4,,unknown,,,Q124719053,[],[],[]
wikidata,Nederwiek Wind Farm,Butendiek,18b589fd-238a-4705-9d45-ceb697598f1f,367.3,5,new,53.1,3.2,6000,unknown,,,Q124719054,[],[],[]
wikidata,Ten noorden van de Waddeneilanden Wind Farm,Ten Noorden van de Waddeneilanden,1b55d7b6-73a4-4aec-b620-e2c75b60c64e,73.2,0,match,54,5.8,700,unknown,,,Q124719056,[],[],[]
wikidata,Doordewind Wind Farm,Northwind,25d2d816-be99-4458-a155-0bd508c8e58b,353.4,4,new,54.2,5.8,4000,unknown,,,Q124719057,[],[],[]
wikidata,Provence Grand Large Wind Farm,Nordergründe,3f8ac5f4-093f-4330-9717-f957aa760324,,13,new,,,,unknown,FR,,Q125564548,[],[],[]
wikidata,Ishikari Bay New Port Offshore Wind Farm,Ishikari Bay,426a561f-e4ba-4186-9e74-9f7ee816afa0,8769.5,9,new,43.333333333,141.116666666,,unknown,JP,,Q126391758,[],[],[]
wikidata,Noordzeker Wind Farm,Norther,4cbb2487-0897-425e-b06b-a4e57399bdef,,5,new,,,2000,unknown,,,Q126750910,[],[],[]
wikidata,Zeevonk II Wind Farm,Rødsand 2,d6ac4c5f-df29-4429-9dd9-7b8836a38c18,,6,new,,,2000,unknown,,,Q126750913,[],[],[]
wikidata,Kentish Flats Offshore Wind Farm,Kentish Flats,215a6b32-5916-40c2-afbb-dec15506ca01,3.0,0,match+enrich,51.46,1.09,90,operational,GB,2003,Q1308246,[],"[{""wikidata_id"":""Q157675"",""name"":""Vattenfall"",""role"":""owner""}]",[]
wikidata,Baltic Power Offshore Wind Farm,Baltic Power,0702df14-ccd2-4c13-86ae-c4fe89464e95,9.9,0,match+enrich,55.032,17.652,1140,unknown,PL,2026,Q131072379,[],"[{""wikidata_id"":""Q971649"",""name"":""Orlen"",""role"":""owner""},{""wikidata_id"":""Q7059529"",""name"":""Northland Power"",""role"":""owner""}]",[]
wikidata,Green Volt offshore wind farm,Green Volt OWF,d45f3665-0e5f-41e8-9968-551faa5daa5e,0.0,0,match,57.551666666,-1.600833333,400,unknown,GB,2029,Q131412020,[],[],[]
wikidata,Revolution Wind,Revolution Wind,7c57b65b-bee3-427c-bb01-a3e2ed10d4bd,38.0,0,match+enrich,41.149972,-71.069972,704,unknown,US,2024,Q131605951,[],"[{""wikidata_id"":""Q16989299"",""name"":""Ørsted US Offshore Wind"",""role"":""owner""},{""wikidata_id"":""Q116008652"",""name"":""Skyborn Renewables"",""role"":""owner""}]",[]
wikidata,Sandbank Offshore Wind Farm,Race Bank,17f40b94-5c52-48db-9096-d771f27f8ef6,456.6,4,new,55.18333333,6.85,288,unknown,DE,2017,Q1316695,[],"[{""wikidata_id"":""Q157675"",""name"":""Vattenfall"",""role"":""owner""},{""wikidata_id"":""Q882871"",""name"":""Stadtwerke München"",""role"":""owner""}]",[]
wikidata,Q132124029,Walney 2,5dde6761-ba67-4840-86b8-56dd627770fb,,9,new,,,,unknown,FR,,Q132124029,[],[],[]
wikidata,Walney Wind Farm,Walney 1,0ba0bb30-c4c0-4c82-9e14-2782ac74106f,4.2,2,match+enrich,54.044,-3.522,1026.2,operational,GB,2010,Q1330226,[],"[{""wikidata_id"":""Q1241260"",""name"":""Ørsted"",""role"":""owner""},{""wikidata_id"":""Q2344534"",""name"":""PGGM"",""role"":""owner""},{""wikidata_id"":""Q28402815"",""name"":""Greencoat UK Wind"",""role"":""owner""}]",[]
wikidata,Sunrise Wind,Sunrise Wind,322724b4-bf77-43e2-aebe-4131ac606971,63.4,0,match+enrich,41.008196,-71.6539,924,unknown,US,2024,Q133270070,[],"[{""wikidata_id"":""Q16989299"",""name"":""Ørsted US Offshore Wind"",""role"":""owner""}]",[]
wikidata,Inch Cape Wind Farm,Inch Cape,5576d784-9f59-4e07-8472-d212c9659fd8,31.1,0,match+enrich,56.5,-2.166666666,1080,unknown,,2027,Q133305885,[],[],[]
wikidata,He Dreiht Offshore Wind Farm,He Dreiht,b06c0a44-9f60-4075-ad93-b25f0e452a80,20.2,0,match+enrich,54.35,6.2,960,unknown,DE,2025,Q1350417,[],"[{""wikidata_id"":""Q644304"",""name"":""EnBW"",""role"":""owner""}]",[]
wikidata,Q136749347,Mol BR-3,87f57b2b-4f6e-4be0-8e00-b617a55c14bc,,9,new,,,,unknown,,,Q136749347,[],[],[]
wikidata,Mona Offshore Wind Farm,Sofia,4dabc82d-af4f-4381-81e0-569684af076a,304.6,3,match+enrich,53.7038783,-3.9304622,1400,unknown,GB,,Q137939870,[],"[{""wikidata_id"":""Q137939905"",""name"":""JERA Nex bp"",""role"":""owner""}]",[]
wikidata,Morecambe Offshore Wind Farm,Kårehamn,1e32c078-eed9-429c-b79d-3031480ab464,1357.3,5,new,53.7933079,-3.5878268,480,unknown,GB,2028,Q137940059,[],"[{""wikidata_id"":""Q72053893"",""name"":""Copenhagen Infrastructure Partners"",""role"":""owner""}]",[]
wikidata,Pentland Floating Offshore Wind Farm,Pentland Floating OWF,f2b7bf6d-f34c-4620-9f3f-51f384319f78,0.0,0,match,58.6296,-3.840366666,100,unknown,GB,2029,Q138010556,[],[],[]
wikidata,Erebus Offshore Wind Farm,Lincs,acfd5dca-fcbd-41f5-ac63-137eefee1e6d,456.1,5,new,51.494,-5.583,100,unknown,GB,2029,Q138034821,[],[],[]
wikidata,Outer Dowsing Offshore Wind Farm,Outer Dowsing,414c9184-4fb5-40f6-a627-055153f5a722,24.8,0,match+enrich,53.5583,1.3129,1.5,unknown,GB,2030,Q138197694,"[{""wikidata_id"":""Q154037"",""name"":""TotalEnergies"",""role"":""operator""},{""wikidata_id"":""Q65281131"",""name"":""Gulf Development"",""role"":""operator""},{""wikidata_id"":""Q138197750"",""name"":""Corio Generation"",""role"":""operator""}]",[],[]
wikidata,Hornsea Three Offshore Wind Farm,Hornsea Three,728c9548-98aa-43ad-9f6b-d1836d37a86b,35.2,0,match+enrich,53.8797,2.5571,2900,unknown,GB,2027,Q138197905,[],"[{""wikidata_id"":""Q619121"",""name"":""Apollo Global Management"",""role"":""owner""},{""wikidata_id"":""Q1241260"",""name"":""Ørsted"",""role"":""owner""}]",[]
wikidata,Awel y Môr Offshore Wind Farm,Gwynt y Môr,a4280fa3-a5b8-47a8-ad21-d8af8dacd4e1,7.3,4,ambiguous,53.491,-3.611,775,unknown,GB,2030,Q138332873,[],[],[]
wikidata,Nordsee Ost offshore wind farm,Nordsee Ost,964d939e-3f1a-493e-8642-4c8483991966,0.4,0,match+enrich,54.43333333,7.68333333,295.2,unknown,DE,2015,Q1448319,[],"[{""wikidata_id"":""Q2124721"",""name"":""Innogy"",""role"":""owner""}]",[]
wikidata,Hohe See Offshore Wind Farm,Hesselø,3f0280f2-28c4-492e-9d49-bafde5378114,395.8,4,new,54.43333333,6.31666667,497,unknown,DE,2019,Q1453474,[],"[{""wikidata_id"":""Q644304"",""name"":""EnBW"",""role"":""owner""},{""wikidata_id"":""Q1339966"",""name"":""Enbridge"",""role"":""owner""}]",[]
wikidata,Merkur Offshore Wind Farm,Mermaid,8b0965d1-16da-4534-b720-96ab97a28d4d,371.0,4,new,54.03333333,6.55,396,unknown,DE,2019,Q15119160,"[{""wikidata_id"":""Q124528792"",""name"":""Merkur Offshore"",""role"":""operator""}]","[{""wikidata_id"":""Q22101980"",""name"":""The Renewables Infrastructure Group"",""role"":""owner""}]",[]
wikidata,Humber Gateway Wind Farm,Humber Gateway,5d3ecbf7-0b62-4ae1-b0c2-51e0a815e2a6,2476.0,0,match+enrich,53.644,0.293,219,operational,GB,2012,Q15226770,"[{""wikidata_id"":""Q138133"",""name"":""RWE"",""role"":""operator""}]","[{""wikidata_id"":""Q138133"",""name"":""RWE"",""role"":""owner""},{""wikidata_id"":""Q28402815"",""name"":""Greencoat UK Wind"",""role"":""owner""}]",[]
wikidata,Neart na Gaoithe Offshore Wind Farm,Neart na Gaoithe,2f00be80-8d78-4999-a369-cfb46a2fb6ee,8.0,0,match+enrich,56.26777778,-2.32083333,450,operational,GB,2019,Q15261442,[],"[{""wikidata_id"":""Q3045868"",""name"":""EDF power solutions"",""role"":""owner""},{""wikidata_id"":""Q3050566"",""name"":""ESB Group"",""role"":""owner""}]",[]
wikidata,Global Tech I Offshore Wind Farm,Global Tech I,e8f21142-4a38-47c1-9884-988df8468393,14.4,0,match+enrich,54.5,6.35833333,400,unknown,DE,2015,Q1531679,[],"[{""wikidata_id"":""Q792617"",""name"":""Axpo Holding"",""role"":""owner""},{""wikidata_id"":""Q882871"",""name"":""Stadtwerke München"",""role"":""owner""},{""wikidata_id"":""Q1563486"",""name"":""ENTEGA AG"",""role"":""owner""},{""wikidata_id"":""Q22077987"",""name"":""GE Ventures"",""role"":""owner""}]",[]
wikidata,Gode Wind II Wind Farm,Gode Wind 2,b61a9fea-9ecd-4d78-a6f1-c267c11e9721,6.4,0,match+enrich,54.05,7.01666667,252,unknown,DE,,Q1533672,[],"[{""wikidata_id"":""Q1241260"",""name"":""Ørsted"",""role"":""owner""}]",[]
wikidata,Meerwind Offshore Wind Farm,Belwind,8afe7a12-f5af-473b-82d4-bb4a4139ea6c,444.6,3,match,54.38333333,7.68333333,288,unknown,DE,,Q1545328,[],[],[]
wikidata,Riffgat Offshore Wind Farm,Sofia,4dabc82d-af4f-4381-81e0-569684af076a,397.5,5,new,53.69,6.48,113.4,unknown,DE,2014,Q1563877,[],[],[]
wikidata,Thanet Wind Farm,Thanet,055f1030-8c2e-4685-9203-03e0bb14cc32,2.8,0,match+enrich,51.4306,1.6331,300,operational,GB,2008,Q1576615,"[{""wikidata_id"":""Q157675"",""name"":""Vattenfall"",""role"":""operator""}]","[{""wikidata_id"":""Q157675"",""name"":""Vattenfall"",""role"":""owner""}]",[]
wikidata,Horns Rev 1 Offshore Wind Farm,Horns Rev 1,3aa5e64e-b21d-40d5-a7ba-bfc99bb220ae,6.5,0,match+enrich,55.52972222,7.90611111,160,unknown,DK,2002,Q1628570,"[{""wikidata_id"":""Q1241260"",""name"":""Ørsted"",""role"":""operator""}]","[{""wikidata_id"":""Q157675"",""name"":""Vattenfall"",""role"":""owner""},{""wikidata_id"":""Q1241260"",""name"":""Ørsted"",""role"":""owner""}]",[]
wikidata,Nördlicher Grund Offshore Wind Farm,Nordlicht 1,eb4eae99-25ba-463b-95e3-94dc73204d2b,61.6,8,new,55.05,6.91666667,,unknown,DE,,Q1643971,[],[],[]
wikidata,Anholt Offshore Wind Farm,Anholt,048946f5-da7e-4d5b-8176-6fe00db20126,0.6,0,match+enrich,56.6,11.21,400,unknown,DK,2013,Q1699945,"[{""wikidata_id"":""Q1241260"",""name"":""Ørsted"",""role"":""operator""}]","[{""wikidata_id"":""Q1241260"",""name"":""Ørsted"",""role"":""owner""},{""wikidata_id"":""Q12330826"",""name"":""PKA"",""role"":""owner""},{""wikidata_id"":""Q12331269"",""name"":""PensionDanmark"",""role"":""owner""}]",[]
wikidata,Robin Rigg Wind Farm,Robin Rigg,b104f47d-22db-4e38-966c-a5031b6fd6a5,9.9,0,match+enrich,54.75,-3.71667,174,unknown,GB,2010,Q1724197,[],"[{""wikidata_id"":""Q270223"",""name"":""E.ON"",""role"":""owner""}]",[]
wikidata,East Anglia ONE,East Anglia One,c7d6f890-dd07-4c1b-b48a-1adc326b1cca,35.3,0,match+enrich,52.66,2.3,714,operational,GB,2018,Q17347013,[],"[{""wikidata_id"":""Q1470848"",""name"":""Legal & General"",""role"":""owner""},{""wikidata_id"":""Q1778417"",""name"":""Scottish Power"",""role"":""owner""},{""wikidata_id"":""Q22101980"",""name"":""The Renewables Infrastructure Group"",""role"":""owner""},{""wikidata_id"":""Q63242134"",""name"":""Octopus Energy"",""role"":""owner""}]",[]
wikidata,European Offshore Wind Deployment Centre,European&#160;Offshore Wind Deployment Centre,6381f36f-744d-47ff-bb08-3ffeef13ecbc,903.3,0,match+enrich,57.2167,-1.98333,96.8,operational,GB,2018,Q17509465,[],"[{""wikidata_id"":""Q157675"",""name"":""Vattenfall"",""role"":""owner""}]",[]
wikidata,Seastar offshore wind farm,SeaStar,4e0b0919-5158-4d9b-b6b8-a49e75c4ba27,16.8,0,match,51.6333089,2.8601359,168,unknown,BE,,Q18088030,[],[],[]
wikidata,Rentel Offshore Wind Farm,Rentel,ded56bfe-cda2-449e-ae29-ce38478e9d9a,24.0,0,match,51.591,2.944,309,unknown,BE,,Q18088175,[],[],[]
